1	511
1	8524
1	9203
1	9509
1	12212
1	13467
2	4327
2	5372
2	12521
2	16017
3	7783
3	7784
3	8398
3	11776
3	12505
3	14498
4	3766
4	5604
4	13977
5	7276
5	9024
5	9457
5	9492
5	10996
6	791
6	10488
6	11252
6	13251
6	16045
7	3472
7	6756
7	10164
7	12797
7	14677
8	3937
8	3971
8	3975
8	6060
8	9552
8	10404
8	16150
9	2429
10	1123
10	6626
10	10158
10	16246
10	16576
11	12
11	65
11	5410
11	8537
11	10138
11	12576
11	15590
12	65
12	4642
12	5409
12	5410
12	8538
12	10138
12	11624
12	12576
12	15590
12	15591
13	766
13	3373
13	5201
13	5203
13	16264
13	16265
14	956
14	7920
14	10834
14	10878
14	12277
14	15016
15	5146
15	13555
15	16217
16	979
16	1209
16	1526
16	12714
17	918
17	3880
17	4209
17	5567
17	6493
18	834
18	1599
18	1695
18	1721
18	2319
18	2459
18	3132
18	3445
18	3949
18	4630
18	4743
18	6106
18	7751
18	9925
18	9932
18	10085
18	10853
18	10972
18	11261
18	11666
18	11866
18	12278
18	13665
18	14155
18	14248
18	15136
18	15631
18	15685
18	15877
19	3835
19	5107
19	5236
19	5249
19	6995
19	7045
19	8367
19	8624
19	10683
19	12093
20	758
20	4917
20	4952
20	5960
20	7288
20	10310
20	12568
20	15935
21	3531
21	7348
21	10384
22	594
22	5132
22	6110
22	6525
22	9106
23	1205
23	8349
23	11750
23	14727
23	15647
23	16053
24	242
24	645
24	1398
24	6019
24	7191
24	8521
24	13310
25	9339
25	12406
25	14392
26	2813
26	2814
26	5033
26	15072
27	2136
27	6553
27	13508
27	14203
27	15545
28	2250
28	5514
28	7393
28	7611
28	10974
28	13993
29	898
29	2002
29	4735
29	5564
29	11093
29	12429
30	6008
30	12412
30	12413
31	6932
31	13276
31	13978
32	71
32	8047
32	15373
32	16574
33	495
33	1096
33	7870
33	14432
34	1598
34	3713
34	6956
34	12400
34	15507
35	4584
35	5673
35	6794
35	7661
35	9803
35	10606
35	10629
36	293
37	964
37	3920
37	5423
37	9828
37	15822
38	1343
38	1344
38	1642
38	1837
38	3096
38	3097
38	3098
38	3614
38	10505
38	14516
38	15115
38	16287
39	4454
39	8941
39	9969
39	14429
40	9812
40	11463
40	12496
40	12756
41	43
41	7799
41	16609
41	16672
41	16673
42	6886
42	16694
42	16711
43	7799
43	16609
43	16672
43	16673
44	2916
44	8062
45	757
45	2491
45	6252
45	6388
46	4787
46	5845
46	9551
46	11150
46	11952
46	13416
46	15556
46	15596
46	16159
47	1461
47	2554
47	3399
47	5130
47	6001
47	6482
47	6793
47	7705
47	8039
47	9240
47	11872
47	12997
47	13299
47	13370
47	13481
47	14292
48	1082
48	1471
48	1476
48	4757
48	4951
48	9536
48	11295
48	11755
48	15989
49	4078
49	4806
49	5028
49	5573
49	6176
49	6984
49	11788
49	15500
49	16317
50	4940
50	7844
50	8502
50	11582
51	1778
51	10966
51	12592
51	13358
51	14166
52	10701
53	910
53	2689
53	8963
53	11253
53	13511
54	263
54	5019
54	10595
54	16030
55	145
55	7148
55	10595
56	1856
56	5584
56	6593
57	834
57	2319
57	3132
57	4743
57	5050
57	14015
58	117
58	1214
58	1455
58	16244
59	931
59	2398
59	2847
59	4418
60	2002
60	6661
61	1507
61	3887
61	4789
61	5630
61	5900
61	8790
61	10815
61	12653
61	13929
62	3458
62	4193
62	7793
62	7892
62	8635
62	9757
62	12716
62	14365
62	14910
62	15946
62	16035
63	539
63	2331
63	9283
64	1224
64	6684
64	7295
64	8231
64	8564
64	14639
65	5409
65	5410
65	8537
65	10138
65	11624
65	12576
66	633
66	11185
66	12105
66	13371
67	1865
67	3438
67	4900
67	6119
67	6484
67	10071
67	10167
68	3038
68	4904
68	10524
68	11889
68	14148
68	14668
68	16382
68	16386
69	13760
70	2785
70	11566
70	15326
71	862
71	1452
71	2675
71	3353
71	9042
71	10225
71	12450
71	15050
72	444
72	6824
72	8978
73	8000
73	8236
73	10200
73	13474
73	13475
73	13476
74	15388
75	9127
75	12263
76	2161
76	4930
76	5070
76	11852
76	12562
76	13001
76	14025
77	1973
77	3846
77	7727
77	10551
78	3378
78	7581
78	9387
79	2257
79	4505
79	5184
79	8100
79	14071
79	14959
80	5674
80	6317
80	6339
80	7065
80	13594
81	307
81	9147
81	9416
81	10195
81	16270
82	624
82	625
82	626
82	3593
82	7841
83	509
83	3889
83	4222
83	10438
83	12353
83	13899
83	14186
83	14408
83	14918
83	14976
83	15017
84	444
84	3578
84	8395
84	9734
84	9749
84	12559
85	2174
85	9642
85	10860
85	15953
86	798
86	6407
86	7846
86	8958
86	12359
87	3696
87	4136
87	4465
88	4518
89	1125
89	2339
89	4096
89	4783
89	5280
89	5575
89	5916
89	6505
89	6563
89	7282
89	7368
89	9333
89	9772
89	11270
89	12533
89	14948
89	16143
90	4373
90	6229
90	6786
91	235
91	3672
91	8097
91	11136
92	2485
92	5913
92	6094
92	9909
92	13770
92	14051
92	14767
92	16429
93	4436
93	4438
93	9662
94	7490
94	8247
94	10431
94	15386
95	2450
95	14984
95	15687
95	16453
96	4533
96	5098
96	5831
96	6494
96	6655
96	14366
97	3055
97	7380
97	8252
97	10855
97	13110
98	3982
98	4298
98	6034
98	12315
98	12588
98	14543
99	2301
99	4494
99	11494
