1	524
2	1549
3	2044
4	2925
5	2597
6	184
7	427
8	1371
9	3500
10	447
11	2782
12	3056
13	2178
14	269
15	1006
16	498
17	2189
18	425
19	2114
20	123
21	2919
22	2383
23	1913
24	2816
25	2450
26	1950
27	2697
28	3238
29	516
30	1764
31	1644
32	782
33	2563
34	651
35	2169
36	3200
37	557
38	1546
39	3052
40	2843
41	3216
42	3442
43	271
44	3442
45	2188
46	2598
47	451
48	128
49	554
50	2695
51	1160
52	2933
53	535
54	1613
55	1454
56	1278
57	2282
58	1917
59	711
60	515
61	1172
62	1534
63	2366
64	2356
65	3056
66	2299
67	916
68	2381
69	3500
70	337
71	782
72	2134
73	1740
74	2697
75	2697
76	574
77	675
78	1391
79	2009
80	2674
81	427
82	168
83	582
84	2134
85	741
86	2452
87	772
88	2697
89	2498
90	1969
91	569
92	3086
93	2126
94	334
95	2569
96	1068
97	2505
98	317
99	2500
100	732
101	2382
102	2069
103	627
104	2351
105	3420
106	741
107	3263
108	2425
109	1267
110	1717
111	3501
112	2106
113	434
114	2681
115	2502
116	2987
117	1403
118	962
119	607
120	1194
121	2933
122	903
123	366
124	1698
125	11
126	367
127	529
128	3082
129	3397
130	2049
131	884
132	1210
133	3500
134	1280
135	945
136	991
137	834
138	118
139	2822
140	2797
141	119
142	1519
143	1832
144	2695
145	1583
146	865
147	2731
148	741
149	434
150	2308
151	2780
152	584
153	476
154	2123
155	395
156	2348
157	1635
158	2393
159	2922
160	1718
161	717
162	2580
163	1519
164	2052
165	2874
166	1193
167	3008
168	1456
169	1568
170	1652
171	1652
172	2317
173	1245
174	308
175	2176
176	2149
177	2187
178	2425
179	867
180	584
181	620
182	1650
183	2391
184	3414
185	2468
186	2220
187	2702
188	2568
189	2971
190	2172
191	2608
192	1607
193	1976
194	987
195	270
196	2391
197	2111
198	1391
199	381
200	1692
201	3435
202	3472
203	1767
204	1718
205	2011
206	1146
207	2695
208	814
209	2189
210	498
211	1998
212	2916
213	2753
214	1255
215	1018
216	295
217	1268
218	2969
219	589
220	444
221	196
222	2793
223	515
224	1190
225	1249
226	332
227	2797
228	503
229	3482
230	3468
231	2059
232	1403
233	3542
234	3096
235	178
236	578
237	1733
238	1392
239	2992
240	1389
241	1030
242	2816
243	3179
244	1679
245	702
246	278
247	1519
248	1977
249	2498
250	1095
251	321
252	1316
253	2365
254	2915
255	111
256	1523
257	811
258	2031
259	2780
260	2180
261	2876
262	2630
263	1454
264	1153
265	2919
266	3175
267	1478
268	730
269	2049
270	2698
271	1370
272	3194
273	1370
274	3188
275	3216
276	3194
277	865
278	1672
279	3194
280	2188
281	2631
282	843
283	2093
284	2400
285	2040
286	1845
287	439
288	2876
289	2472
290	1519
291	2706
292	86
293	3200
294	263
295	2699
296	249
297	1370
298	1513
299	2381
300	214
301	815
302	2381
303	639
304	858
305	3046
306	2853
307	1179
308	232
309	1184
310	696
311	379
312	1995
313	3531
314	2622
315	859
316	2622
317	3531
318	221
319	2141
320	3209
321	180
322	523
323	1277
324	2779
325	392
326	3050
327	992
328	515
329	1539
330	2278
331	2361
332	2510
333	117
334	3041
335	2630
336	2982
337	853
338	3392
339	1725
340	984
341	312
342	727
343	717
344	3354
345	2881
346	1607
347	2970
348	2878
349	874
350	424
351	1694
352	366
353	2696
354	1009
355	463
356	2703
357	1384
358	1977
359	160
360	20
361	20
362	3147
363	2254
364	299
365	2280
366	3175
367	1803
368	1357
369	734
370	2655
371	8
372	984
373	1708
374	542
375	652
376	580
377	3304
378	2827
379	1210
380	1036
381	2428
382	2606
383	2935
384	2381
385	169
386	1667
387	3436
388	3436
389	3436
390	3436
391	1497
392	3020
393	1615
394	3374
395	2465
396	3385
397	1133
398	1000
399	2666
400	2290
401	3481
402	3445
403	2767
404	2761
405	2771
406	81
407	600
408	678
409	3017
410	600
411	2665
412	3017
413	2018
414	262
415	100
416	1234
417	1016
418	3460
419	1333
420	2028
421	1608
422	1825
423	1447
424	3273
425	1977
426	1191
427	1482
428	1600
429	3146
430	2725
431	308
432	3402
433	262
434	2381
435	2665
436	2665
437	62
438	1977
439	3134
440	112
441	3543
442	2055
443	2133
444	2385
445	381
446	1392
447	3124
448	1972
449	3055
450	3434
451	3434
452	2726
453	2911
454	2252
455	147
456	94
457	2091
458	2281
459	2167
460	3327
461	3050
462	1691
463	558
464	102
465	2819
466	3105
467	2188
468	364
469	381
470	1609
471	742
472	3481
473	2299
474	1653
475	2550
476	1515
477	1137
478	278
479	2112
480	2633
481	2197
482	2792
483	713
484	263
485	2686
486	2268
487	820
488	330
489	1669
490	2431
491	1334
492	2876
493	915
494	62
495	2199
496	3436
497	2785
498	2922
499	1311
500	1718
501	1618
502	234
503	498
504	108
505	2383
506	2598
507	1032
508	2909
509	749
510	647
511	524
512	605
513	1439
514	79
515	3104
516	1392
517	471
518	3169
519	86
520	764
521	1049
522	2429
523	1269
524	1551
525	2311
526	966
527	601
528	657
529	1803
530	1829
531	2876
532	2133
533	3406
534	2023
535	1179
536	1527
537	1582
538	2874
539	2366
540	2036
541	3445
542	3445
543	2740
544	1180
545	3053
546	3448
547	3448
548	3207
549	3061
550	2279
551	412
552	2695
553	398
554	2546
555	3114
556	1756
557	3500
558	2858
559	2919
560	2732
561	783
562	1392
563	378
564	3020
565	2371
566	652
567	392
568	611
569	927
570	2487
571	2926
572	2819
573	535
574	1091
575	2049
576	2702
577	3530
578	178
579	2109
580	2692
581	1858
582	314
583	1210
584	3370
585	1565
586	2801
587	324
588	792
589	1027
590	2140
591	1857
592	186
593	1069
594	418
595	2708
596	933
597	715
598	1976
599	3123
600	1457
601	1917
602	2943
603	1104
604	2982
605	3481
606	3121
607	1692
608	558
609	2550
610	3028
611	1714
612	2037
613	3477
614	3419
615	3105
616	761
617	2253
618	1309
619	3500
620	2911
621	2820
622	2557
623	166
624	1673
625	168
626	26
627	2309
628	2958
629	719
630	740
631	479
632	1070
633	2299
634	722
635	1075
636	767
637	2192
638	113
639	146
640	1800
641	2678
642	1876
643	1758
644	1132
645	2816
646	2468
647	2678
648	278
649	1171
650	2945
651	2702
652	2906
653	1049
654	2714
655	647
656	1062
657	2452
658	2550
659	68
660	1020
661	1787
662	1122
663	984
664	1180
665	2347
666	1318
667	2394
668	288
669	2876
670	486
671	1270
672	388
673	107
674	3500
675	112
676	2856
677	2278
678	2031
679	615
680	1977
681	3438
682	1437
683	652
684	2521
685	1011
686	842
687	2384
688	2335
689	2784
690	2682
691	2309
692	287
693	3248
694	2119
695	498
696	546
697	2250
698	2177
699	1923
700	334
701	2724
702	2381
703	2968
704	1267
705	1190
706	240
707	2284
708	2673
709	2549
710	1722
711	2696
712	2702
713	795
714	2391
715	262
716	1684
717	719
718	1518
719	2600
720	3445
721	2227
722	1061
723	712
724	2915
725	227
726	135
727	1714
728	1976
729	306
730	3111
731	1976
732	3495
733	3292
734	1998
735	2728
736	1824
737	2702
738	1767
739	1690
740	2822
741	646
742	557
743	1033
744	437
745	2351
746	2381
747	3450
748	3450
749	981
750	1155
751	2090
752	772
753	719
754	9
755	859
756	2922
757	2188
758	1332
759	658
760	274
761	3347
762	3018
763	3018
764	2631
765	741
766	2178
767	2981
768	2426
769	3478
770	484
771	24
772	1976
773	1886
774	2348
775	3228
776	497
777	760
778	1087
779	2526
780	2167
781	2023
782	3185
783	515
784	1501
785	1716
786	2731
787	3279
788	712
789	525
790	1180
791	2310
792	2497
793	2090
794	1201
795	291
796	2922
797	741
798	2452
799	124
800	1721
801	1513
