1	1
2	2
3	3
4	3
5	4
6	4
7	5
8	1
9	1
10	5
11	1
12	6
13	4
14	7
15	1
16	1
17	3
18	1
19	1
20	1
21	5
22	3
23	6
24	4
25	3
26	5
27	1
28	4
29	1
30	2
31	7
32	1
33	7
34	1
35	3
36	3
37	1
38	3
39	6
40	3
41	5
42	4
43	6
44	1
45	7
46	3
47	1
48	7
49	4
50	7
51	7
52	4
53	5
54	6
55	5
56	6
57	5
58	3
59	1
60	1
61	3
62	7
63	4
64	3
65	7
66	6
67	7
68	4
69	1
70	7
71	5
72	4
73	1
74	3
75	4
76	7
77	4
78	1
79	5
80	5
81	1
82	4
83	3
84	1
85	4
86	3
87	2
88	2
89	5
90	5
91	1
92	1
93	3
94	4
95	4
96	4
97	7
98	1
99	5
100	4
101	6
102	1
103	1
104	3
105	1
106	4
107	2
108	4
109	4
110	5
111	1
112	1
113	1
114	1
115	5
116	4
117	7
118	4
119	3
120	2
121	6
122	1
123	1
124	1
125	1
126	1
127	4
128	1
129	3
130	6
131	5
132	4
133	3
134	1
135	1
136	2
137	2
138	4
139	4
140	6
141	5
142	6
143	1
144	1
145	1
146	6
147	1
148	7
149	3
150	7
151	7
152	5
153	1
154	1
155	1
156	4
157	2
158	5
159	2
160	5
161	1
162	4
163	3
164	6
165	5
166	2
167	7
168	3
169	6
170	1
171	4
172	5
173	7
174	3
175	1
176	1
177	2
178	5
179	2
180	1
181	1
182	5
183	4
184	7
185	2
186	4
187	3
188	1
189	6
190	6
191	1
192	6
193	1
194	1
195	1
196	2
197	2
198	3
199	1
200	5
201	1
202	1
203	1
204	1
205	1
206	1
207	1
208	1
209	5
210	6
211	3
212	4
213	1
214	3
215	1
216	7
217	2
218	1
219	4
220	6
221	3
222	7
223	7
224	2
225	2
226	7
227	1
228	5
229	6
230	1
231	1
232	7
233	1
234	1
235	1
236	1
237	7
238	6
239	1
240	3
241	6
242	1
243	5
244	6
245	1
246	7
247	4
248	3
249	4
250	2
251	4
252	5
253	3
254	1
255	1
256	5
257	7
258	1
259	1
260	7
261	4
262	1
263	7
264	1
265	5
266	6
267	7
268	5
269	1
270	1
271	4
272	1
273	1
274	6
275	3
276	4
277	4
278	3
279	4
280	4
281	4
282	3
283	1
284	1
285	7
286	7
287	2
288	5
289	7
290	7
291	6
292	1
293	4
294	1
295	3
296	3
297	5
298	1
299	3
300	5
301	7
302	1
303	2
304	7
305	1
306	3
307	3
308	2
309	5
310	6
311	1
312	1
313	4
314	7
315	2
316	1
317	2
318	5
319	7
320	5
321	1
322	3
323	5
324	5
325	4
326	4
327	4
328	4
329	1
330	6
331	1
332	1
333	4
334	3
335	5
336	2
337	1
338	1
339	1
340	4
341	1
342	1
343	4
344	6
345	2
346	4
347	1
348	4
349	2
350	1
351	1
352	1
353	4
354	1
355	1
356	1
357	1
358	6
359	4
360	1
361	1
362	6
363	1
364	1
365	1
366	1
367	1
368	3
369	1
370	1
371	3
372	4
373	6
374	2
375	3
376	5
377	4
378	1
379	5
380	2
381	6
382	5
383	5
384	1
385	1
386	3
387	1
388	1
389	1
390	4
391	6
392	1
393	4
394	1
395	1
396	6
397	2
398	1
399	4
400	1
401	5
402	4
403	6
404	6
405	1
406	1
407	1
408	1
409	1
410	1
411	3
412	1
413	3
414	1
415	7
416	6
417	4
418	2
419	5
420	4
421	1
422	5
423	6
424	4
425	5
426	3
427	2
428	1
429	2
430	4
431	5
432	5
433	2
434	2
435	7
436	1
437	5
438	1
439	5
440	1
441	3
442	7
443	4
444	1
445	1
446	7
447	3
448	1
449	6
450	7
451	4
452	3
453	4
454	5
455	7
456	3
457	5
458	7
459	1
460	5
461	3
462	1
463	1
464	3
465	4
466	3
467	3
468	4
469	4
470	1
471	7
472	3
473	3
474	3
475	1
476	6
477	1
478	3
479	7
480	7
481	1
482	5
483	7
484	3
485	4
486	4
487	7
488	1
489	5
490	1
491	3
492	4
493	3
494	6
495	1
496	4
497	1
498	5
499	4
500	4
501	3
502	1
503	3
504	1
505	1
506	1
507	3
508	5
509	5
510	2
511	4
512	4
513	1
514	4
515	5
516	4
517	1
518	5
519	5
520	1
521	1
522	2
523	5
524	6
525	1
526	5
527	1
528	1
529	1
530	1
531	6
532	1
533	4
534	4
535	7
536	5
537	1
538	6
539	6
540	7
541	7
542	7
543	1
544	7
545	1
546	1
547	6
548	1
549	3
550	5
551	5
552	3
553	3
554	1
555	3
556	5
557	5
558	4
559	4
560	3
561	5
562	1
563	3
564	3
565	3
566	3
